"park","plot","species","rep","date","plot.1","subplot","height","biomass","topfr","sidefr","notes","fruits","seeds","unique","focal_collect","PLECON","NAVSQU","PLAFIG","EPIDEN","GILCAP","COLLIN","CLAPUR","COLLOM","LACTUCA","SHEARV","GALIUM","LATHVIC","ERILAN","DAUCAR","APOAND","LUPBIC","LEUVUL","TRIFOLIUM","MYOSOTIS","CERGLO","GERANIUM","D","F","G","Z","HYPERNICUM","CIRSIUM","VERARV","MADIA","NAVINT","A","B","C","DANDEION","CLAAMO","MYO","CHICKWEED","VICIA","DAUCUS","LINBIE","PLANTAIN","CAMAS","CLOVER","J","H","I","SEDGE","EPICIL","JUNCUS","SCARLET.PIMPERNEL","FRLA","E","sedge","DICCON","ACMAME","N_neigh","N_neigh8"
"BR","DIVERSE","COLLIN",5,"7/24/24",1,"C1",NA,"0.041",NA,NA,NA,5,20,"BR-DIVERSE-1-C1",NA,1,12,0,9,6,3,1,2,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,3,0,NA,NA,NA,0,0,NA,0,NA,1,NA,NA,0,0,0,1,6,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,46,34
"BR","DIVERSE","COLLIN",6,"7/24/24",2,"A4",NA,"0.21",NA,NA,NA,21,84,"BR-DIVERSE-2-A4",NA,1,2,0,4,0,1,0,2,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,1,0,NA,NA,NA,0,1,NA,0,NA,0,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,16,10
"BR","DIVERSE","COLLIN",7,"7/24/24",2,"B4",NA,"0.132",NA,NA,NA,13,52,"BR-DIVERSE-2-B4",NA,0,4,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,1,0,NA,NA,NA,0,7,NA,0,NA,0,NA,NA,0,0,0,2,5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,22,5
"BR","DIVERSE","COLLIN",8,"7/24/24",2,"C4",NA,"0.015",NA,NA,NA,4,16,"BR-DIVERSE-2-C4",NA,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,3,0,NA,NA,NA,0,15,NA,0,NA,0,NA,NA,0,0,0,2,5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,28,2
"BR","DIVERSE","COLLIN",9,"7/24/24",2,"B3",NA,"0.02",NA,NA,NA,3,12,"BR-DIVERSE-2-B3",NA,0,0,0,0,0,3,1,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,6,NA,0,NA,0,NA,NA,0,0,0,2,5,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,19,4
"BR","DIVERSE","COLLIN",10,"7/24/24",2,"C2",NA,NA,NA,NA,NA,3,12,"BR-DIVERSE-2-C2",NA,0,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,1,0,NA,NA,NA,0,10,NA,0,NA,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,17,4
"BR","DIVERSE","COLLIN",11,"7/24/24",2,"B2",NA,NA,NA,NA,NA,3,12,"BR-DIVERSE-2-B2",NA,4,0,0,1,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2,0,NA,NA,NA,0,11,NA,1,NA,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,24,9
"BR","DIVERSE","COLLIN",12,"7/24/24",3,"A5",NA,NA,NA,NA,NA,7,28,"BR-DIVERSE-3-A5",NA,1,0,0,3,3,3,5,2,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2,0,NA,NA,NA,0,6,NA,0,NA,1,NA,NA,0,0,0,1,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,29,17
"BR","DIVERSE","COLLIN",13,"7/24/24",4,"A5",NA,NA,NA,NA,NA,4,16,"BR-DIVERSE-4-A5",NA,0,2,3,1,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,3,0,NA,NA,NA,0,3,NA,0,NA,0,NA,NA,5,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,23,9
"BR","DIVERSE","COLLIN",14,"7/25/24",5,"D3",7.2,NA,NA,NA,NA,2,8,"BR-DIVERSE-5-D3",NA,0,2,1,4,2,0,3,3,2,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,5,0,NA,NA,NA,0,1,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,23,15
"BR","DIVERSE","COLLIN",15,"7/25/24",5,"C4",NA,NA,NA,NA,NA,3,12,"BR-DIVERSE-5-C4",NA,0,0,0,0,0,3,3,3,0,0,1,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,5,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,23,9
"BR","DIVERSE","COLLIN",16,"7/25/24",12,"C2",NA,NA,NA,NA,NA,4,16,"BR-DIVERSE-12-C2",NA,0,7,0,6,6,1,6,0,0,0,1,NA,0,NA,NA,NA,2,NA,NA,NA,0,0,3,0,NA,NA,NA,0,1,NA,2,NA,0,NA,NA,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,42,26
"BR","DIVERSE","COLLIN",17,"7/25/24",12,"B4",NA,NA,NA,NA,NA,3,12,"BR-DIVERSE-12-B4",NA,0,3,0,2,7,2,2,0,1,0,1,NA,0,NA,NA,NA,1,NA,NA,NA,1,0,5,0,NA,NA,NA,0,0,NA,0,NA,1,NA,NA,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,33,16
"BR","DIVERSE","COLLIN",18,"7/25/24",13,"A2",NA,NA,NA,NA,NA,3,12,"BR-DIVERSE-13-A2",NA,3,13,0,4,0,1,0,0,1,0,1,NA,0,NA,NA,1,0,NA,NA,NA,0,1,2,0,NA,NA,NA,2,2,NA,0,NA,2,NA,NA,1,1,0,0,2,0,1,1,1,1,0,1,1,1,0,1,NA,NA,NA,NA,45,21
"BR","DIVERSE","COLLIN",19,"7/25/24",9,"A2",NA,NA,NA,NA,NA,3,12,"BR-DIVERSE-9-A2",NA,1,8,0,3,3,1,2,2,1,0,1,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,1,NA,0,NA,2,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,30,20
"BR","DIVERSE","COLLIN",20,"7/25/24",9,"C1",NA,NA,NA,NA,NA,3,12,"BR-DIVERSE-9-C1",NA,0,13,1,2,6,1,0,0,3,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,5,1,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,39,23
"BR","DIVERSE","COLLIN",21,"7/25/24",9,"C4",NA,NA,NA,NA,NA,1,4,"BR-DIVERSE-9-C4",NA,0,14,0,7,2,2,0,1,1,0,2,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,1,0,NA,NA,NA,0,1,NA,1,NA,0,NA,NA,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,37,26
"BR","DIVERSE","COLLIN",22,"7/25/24",13,"B5",NA,NA,NA,NA,NA,2,8,"BR-DIVERSE-13-B5",NA,0,2,0,2,6,1,0,1,0,0,1,NA,0,NA,NA,0,0,NA,NA,NA,0,0,3,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,28,12
"BR","DIVERSE","GILCAP",1,"7/25/24",12,"D3",16.8,"0.099",NA,NA,"BT",20,40,"BR-DIVERSE-12-D3",NA,1,16,1,15,9,2,4,4,0,0,1,NA,0,NA,NA,NA,0,NA,NA,NA,3,0,3,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,62,52
"BR","DIVERSE","GILCAP",2,"7/24/24",4,"E5",17.8,"0.141",NA,NA,NA,20,40,"BR-DIVERSE-4-E5",NA,1,5,2,10,2,0,4,4,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,0,NA,2,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,2,1,0,0,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,40,28
"BR","DIVERSE","GILCAP",3,"7/25/24",4,"B1",22.1,"0.1",NA,NA,NA,20,40,"BR-DIVERSE-4-B1",NA,0,3,0,2,7,1,2,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,4,0,NA,NA,NA,0,6,NA,0,NA,0,NA,NA,0,0,0,3,4,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,35,15
"BR","DIVERSE","GILCAP",4,"7/24/24",1,"A3",42.9,"0.928",NA,NA,NA,50,100,"BR-DIVERSE-1-A3",NA,1,9,0,1,4,2,2,1,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,4,0,NA,NA,NA,0,6,NA,0,NA,0,NA,NA,5,1,0,3,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,44,20
"BR","DIVERSE","GILCAP",5,"7/24/24",1,"D1",30.3,"0.209",NA,NA,"BT",30,60,"BR-DIVERSE-1-D1",NA,0,6,0,2,6,0,0,0,3,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,4,0,NA,NA,NA,0,7,NA,0,NA,0,NA,NA,0,0,0,3,11,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,42,14
"BR","DIVERSE","GILCAP",6,"7/24/24",1,"B4",22.7,"0.36",NA,NA,NA,30,60,"BR-DIVERSE-1-B4",NA,0,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,5,0,NA,NA,NA,0,15,NA,0,NA,0,NA,NA,1,0,0,3,6,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,33,3
"BR","DIVERSE","GILCAP",7,"7/24/24",3,"A1",41.7,"0.218",NA,NA,NA,10,20,"BR-DIVERSE-3-A1",NA,2,0,0,3,3,0,4,4,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,3,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,24,16
"BR","DIVERSE","GILCAP",8,"7/24/24",3,"A2",32.4,"0.404",NA,NA,NA,20,40,"BR-DIVERSE-3-A2",NA,1,0,0,1,6,0,2,0,2,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,10,0,NA,NA,NA,0,3,NA,1,NA,1,NA,NA,3,1,0,0,4,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,38,10
"BR","DIVERSE","GILCAP",9,"7/24/24",3,"A4",48.6,NA,NA,NA,NA,10,20,"BR-DIVERSE-3-A4",NA,0,5,0,1,2,0,1,1,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,2,0,NA,NA,NA,0,5,NA,1,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,20,10
"BR","DIVERSE","GILCAP",10,"7/24/24",3,"A3",32.2,NA,NA,NA,NA,20,40,"BR-DIVERSE-3-A3",NA,0,1,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,3,0,NA,NA,NA,0,4,NA,0,NA,0,NA,NA,0,0,0,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,18,6
"BR","DIVERSE","GILCAP",11,"7/24/24",4,"A4",39.7,NA,NA,NA,NA,20,40,"BR-DIVERSE-4-A4",NA,0,2,2,1,6,0,1,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,3,0,NA,NA,NA,0,3,NA,0,NA,0,NA,NA,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,27,12
"BR","DIVERSE","GILCAP",12,"7/24/24",4,"B1",20.3,NA,NA,NA,NA,30,60,"BR-DIVERSE-4-B1",NA,0,3,0,2,7,1,2,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,4,0,NA,NA,NA,0,6,NA,0,NA,0,NA,NA,0,0,0,3,4,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,35,15
"BR","DIVERSE","GILCAP",13,"7/24/24",4,"A1",56.8,NA,NA,NA,NA,40,80,"BR-DIVERSE-4-A1",NA,0,2,0,2,5,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2,0,NA,NA,NA,0,0,NA,0,NA,2,NA,NA,0,0,0,2,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,19,10
"BR","DIVERSE","GILCAP",14,"7/25/24",5,"D1",30,NA,NA,NA,NA,30,60,"BR-DIVERSE-5-D1",NA,0,3,1,3,3,1,9,3,0,0,1,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,1,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,2,0,1,6,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,39,23
"BR","DIVERSE","GILCAP",15,"7/25/24",5,"C2",34.3,NA,NA,NA,NA,50,100,"BR-DIVERSE-5-C2",NA,0,1,0,4,4,0,7,2,2,0,0,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,2,0,NA,NA,NA,0,3,NA,0,NA,0,NA,NA,0,1,0,4,0,1,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,34,18
"BR","DIVERSE","GILCAP",16,"7/25/24",5,"A2",54.6,NA,NA,NA,NA,10,20,"BR-DIVERSE-5-A2",NA,0,6,0,3,3,0,4,0,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,22,16
"BR","DIVERSE","GILCAP",17,"7/25/24",5,"B4",34.8,NA,NA,NA,NA,50,100,"BR-DIVERSE-5-B4",NA,0,0,0,0,3,1,2,0,1,0,1,NA,0,NA,NA,NA,1,NA,NA,NA,1,NA,2,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,16,6
"BR","DIVERSE","GILCAP",18,"7/25/24",5,"C5",23.3,NA,NA,NA,NA,30,60,"BR-DIVERSE-5-C5",NA,0,1,0,0,2,0,2,0,0,0,0,NA,0,NA,NA,NA,1,NA,NA,NA,2,NA,3,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,19,5
"BR","DIVERSE","GILCAP",19,"7/25/24",12,"E4",41.3,NA,NA,NA,"BT",30,60,"BR-DIVERSE-12-E4",NA,1,9,0,3,6,0,1,1,1,0,1,NA,0,NA,NA,NA,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,1,NA,0,NA,0,NA,NA,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,32,21
"BR","DIVERSE","GILCAP",20,"7/25/24",12,"D1",25.2,NA,NA,NA,NA,10,20,"BR-DIVERSE-12-D1",NA,1,6,0,8,4,2,4,0,0,1,1,NA,0,NA,NA,NA,2,NA,NA,NA,0,1,0,0,NA,NA,NA,0,1,NA,0,NA,0,NA,NA,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,35,25
"BR","DIVERSE","GILCAP",21,"7/25/24",12,"C3",43.1,NA,NA,NA,NA,40,80,"BR-DIVERSE-12-C3",NA,0,6,0,5,10,0,2,3,3,0,1,NA,0,NA,NA,NA,2,NA,NA,NA,0,0,8,0,NA,NA,NA,0,1,NA,1,NA,2,NA,NA,2,0,0,3,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,51,26
"BR","DIVERSE","GILCAP",22,"7/25/24",12,"B2",32.1,NA,NA,NA,NA,20,40,"BR-DIVERSE-12-B2",NA,0,4,0,4,6,0,7,3,0,0,2,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,3,0,NA,NA,NA,0,1,NA,3,NA,1,NA,NA,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,43,24
"BR","DIVERSE","GILCAP",23,"7/25/24",12,"A2",25.2,NA,NA,NA,"Did not count neighbors",60,120,"BR-DIVERSE-12-A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"BR","DIVERSE","GILCAP",24,"7/25/24",9,"C3",44.3,NA,NA,NA,NA,50,100,"BR-DIVERSE-9-C3",NA,0,23,0,1,6,0,2,1,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,1,NA,NA,NA,0,3,NA,1,NA,2,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,43,33
"BR","DIVERSE","GILCAP",25,"7/25/24",9,"A5",21.5,NA,NA,NA,NA,10,20,"BR-DIVERSE-9-A5",NA,0,7,0,6,1,1,2,2,0,0,1,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,2,0,NA,NA,NA,0,0,NA,0,NA,1,NA,NA,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,29,19
"BR","DIVERSE","GILCAP",26,"7/25/24",13,"C4",26.4,NA,NA,NA,NA,10,20,"BR-DIVERSE-13-C4",NA,0,6,0,1,7,0,0,1,0,2,1,NA,0,NA,NA,0,1,NA,NA,NA,0,0,3,0,NA,NA,NA,0,3,NA,0,NA,3,NA,NA,0,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,41,15
"BR","DIVERSE","GILCAP",27,"7/25/24",13,"E3",32.6,NA,NA,NA,NA,20,40,"BR-DIVERSE-13-E3",NA,0,11,0,2,4,0,1,2,0,1,2,NA,0,NA,NA,0,0,NA,NA,NA,0,0,2,0,NA,NA,NA,0,2,NA,1,NA,0,NA,NA,0,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,37,20
"BR","DIVERSE","GILCAP",28,"7/25/24",13,"C4",44.5,NA,NA,NA,NA,80,160,"BR-DIVERSE-13-C4",NA,0,6,0,1,7,0,0,1,0,2,1,NA,0,NA,NA,0,1,NA,NA,NA,0,0,3,0,NA,NA,NA,0,3,NA,0,NA,3,NA,NA,0,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,41,15
"BR","DIVERSE","GILCAP",29,"7/25/24",13,"C2",49.2,NA,NA,NA,NA,80,160,"BR-DIVERSE-13-C2",NA,0,16,0,0,5,0,3,0,0,1,1,NA,0,NA,NA,0,0,NA,NA,NA,0,0,3,0,NA,NA,NA,0,4,NA,0,NA,2,NA,NA,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,44,24
"BR","DIVERSE","PLAFIG",1,"7/25/24",9,"D2",NA,"0.003",NA,NA,NA,4,16,"BR-DIVERSE-9-D2",NA,0,7,0,3,1,0,0,4,0,0,1,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,1,2,NA,NA,NA,0,1,NA,0,NA,1,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,26,15
"BR","DIVERSE","PLAFIG",3,"7/25/24",11,"D2",NA,"0.007",NA,NA,NA,6,24,"BR-DIVERSE-11-D2",NA,0,8,2,5,7,0,0,1,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,4,0,NA,NA,NA,0,1,NA,0,NA,0,NA,NA,0,0,0,1,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,33,23
"BR","DIVERSE","PLAFIG",4,"7/24/24",1,"C3",NA,"0.0049",NA,NA,NA,4,16,"BR-DIVERSE-1-C3",NA,0,19,1,3,1,1,3,2,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2,0,NA,NA,NA,0,18,NA,0,NA,2,NA,NA,0,0,0,2,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,58,30
"BR","DIVERSE","PLAFIG",5,"7/24/24",1,"A4",NA,"0.005",NA,NA,NA,12,48,"BR-DIVERSE-1-A4",NA,0,0,5,10,1,1,1,4,0,0,1,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,1,0,NA,NA,NA,0,4,NA,0,NA,0,NA,NA,0,0,0,1,5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,37,22
"BR","DIVERSE","PLAFIG",5,"7/24/24",3,"D1",NA,"0.024",NA,NA,NA,4,16,"BR-DIVERSE-3-D1",NA,1,9,5,7,3,4,1,4,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,0,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,0,1,0,2,2,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,45,34
"BR","DIVERSE","PLAFIG",6,"7/24/24",3,"D1",NA,"0.0185",NA,NA,NA,8,32,"BR-DIVERSE-3-D1",NA,1,9,5,7,3,4,1,4,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,0,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,0,1,0,2,2,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,45,34
"BR","DIVERSE","PLAFIG",7,"7/24/24",3,"E2",NA,"0.0064",NA,NA,NA,3,12,"BR-DIVERSE-3-E2",NA,2,11,3,3,3,1,7,3,2,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,4,0,0,2,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,52,33
"BR","DIVERSE","PLAFIG",8,"7/24/24",3,"D2",NA,"0.0058",NA,NA,NA,3,12,"BR-DIVERSE-3-D2",NA,3,22,5,9,5,0,9,8,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,0,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,2,0,0,3,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,69,61
"BR","DIVERSE","PLAFIG",9,"7/24/24",4,"C5",NA,NA,NA,NA,NA,2,8,"BR-DIVERSE-4-C5",NA,2,0,0,0,2,2,0,4,1,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,0,0,NA,NA,NA,0,4,NA,3,NA,1,NA,NA,2,0,0,0,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,26,10
"BR","DIVERSE","PLAFIG",10,"7/24/24",4,"E5",NA,NA,NA,NA,NA,3,12,"BR-DIVERSE-4-E5",NA,1,5,2,10,2,0,4,4,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,0,NA,2,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,2,1,0,0,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,40,28
"BR","DIVERSE","PLAFIG",11,"7/25/24",12,"E3",NA,NA,NA,NA,NA,26,104,"BR-DIVERSE-12-E3",NA,1,9,1,2,8,0,1,2,1,0,1,NA,0,NA,NA,NA,0,NA,NA,NA,3,0,0,0,NA,NA,NA,0,0,NA,1,NA,1,NA,NA,2,0,0,2,3,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,39,24
"BR","DIVERSE","PLAFIG",12,"7/25/24",5,"D5",NA,NA,NA,NA,NA,3,12,"BR-DIVERSE-5-D5",NA,1,0,0,2,0,3,5,5,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,3,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,24,16
"BR","DIVERSE","PLAFIG",13,"7/25/24",5,"B5",NA,NA,NA,NA,NA,14,56,"BR-DIVERSE-5-B5",NA,0,5,1,9,7,1,6,0,1,0,0,NA,0,NA,NA,NA,3,NA,NA,NA,1,NA,4,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,47,29
"BR","DIVERSE","PLAFIG",14,"7/25/24",12,"C5",NA,NA,NA,NA,NA,2,8,"BR-DIVERSE-12-C5",NA,0,3,2,7,4,1,1,1,1,0,0,NA,0,NA,NA,NA,2,NA,NA,NA,1,0,2,0,NA,NA,NA,0,1,NA,0,NA,1,NA,NA,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,32,19
"BR","DIVERSE","PLAFIG",15,"7/25/24",12,"B1",NA,NA,NA,NA,NA,1,4,"BR-DIVERSE-12-B1",NA,0,6,0,6,4,3,2,2,0,2,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,5,0,NA,NA,NA,0,1,NA,0,NA,0,NA,NA,0,1,0,4,6,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,43,23
"BR","DIVERSE","PLAFIG",16,"7/25/24",13,"D3",NA,NA,NA,NA,NA,8,32,"BR-DIVERSE-13-D3",NA,0,3,1,0,8,0,1,0,3,1,1,NA,0,NA,NA,0,1,NA,NA,NA,0,0,2,0,NA,NA,NA,0,2,NA,0,NA,0,NA,NA,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32,13
"BR","DIVERSE","PLAFIG",18,"7/25/24",9,"B3",NA,NA,NA,NA,NA,2,8,"BR-DIVERSE-9-B3",NA,2,38,1,5,1,1,0,1,0,0,1,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,3,1,NA,NA,NA,0,0,NA,0,NA,1,NA,NA,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,60,49
"BR","DIVERSE","PLAFIG",19,"7/25/24",9,"C2",NA,NA,NA,NA,NA,3,12,"BR-DIVERSE-9-C2",NA,0,7,1,3,3,1,0,6,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,2,1,NA,NA,NA,0,1,NA,0,NA,1,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,29,21
